Matchday,Home Team,Away Team,Player's Team,Player,Starting,Captain
34,Arsenal,Wigan Athletic,Wigan Athletic,Ali Al-Habsi,1,0
34,Arsenal,Wigan Athletic,Wigan Athletic,Antolín Alcaraz,1,0
34,Arsenal,Wigan Athletic,Wigan Athletic,Emmerson Boyce,1,0
34,Arsenal,Wigan Athletic,Wigan Athletic,Franco Di Santo,1,0
34,Arsenal,Wigan Athletic,Wigan Athletic,Gary Caldwell,1,1
34,Arsenal,Wigan Athletic,Wigan Athletic,James McArthur,1,0
34,Arsenal,Wigan Athletic,Wigan Athletic,James McCarthy,1,0
34,Arsenal,Wigan Athletic,Wigan Athletic,Jean Beausejour,1,0
34,Arsenal,Wigan Athletic,Wigan Athletic,Jordi Gómez,1,0
34,Arsenal,Wigan Athletic,Wigan Athletic,Maynor Figueroa,1,0
34,Arsenal,Wigan Athletic,Wigan Athletic,Victor Moses,1,0
34,Arsenal,Wigan Athletic,Arsenal,Aaron Ramsey,0,0
34,Arsenal,Wigan Athletic,Arsenal,Alex Oxlade-Chamberlain,0,0
34,Arsenal,Wigan Athletic,Arsenal,Gervinho,0,0
34,Arsenal,Wigan Athletic,Wigan Athletic,Conor Sammon,0,0
34,Arsenal,Wigan Athletic,Wigan Athletic,Mohamed Diamé,0,0
34,Bolton Wanderers,Tottenham Hotspur,Bolton Wanderers,Ádám Bogdán,1,0
34,Bolton Wanderers,Tottenham Hotspur,Bolton Wanderers,Chris Eagles,1,0
34,Bolton Wanderers,Tottenham Hotspur,Bolton Wanderers,David Ngog,1,0
34,Bolton Wanderers,Tottenham Hotspur,Bolton Wanderers,David Wheater,1,0
34,Bolton Wanderers,Tottenham Hotspur,Bolton Wanderers,Dedryck Boyata,1,0
34,Bolton Wanderers,Tottenham Hotspur,Bolton Wanderers,Kevin Davies,1,1
34,Bolton Wanderers,Tottenham Hotspur,Bolton Wanderers,Mark Davies,1,0
34,Bolton Wanderers,Tottenham Hotspur,Bolton Wanderers,Martin Petrov,1,0
34,Bolton Wanderers,Tottenham Hotspur,Bolton Wanderers,Nigel Reo-Coker,1,0
34,Bolton Wanderers,Tottenham Hotspur,Bolton Wanderers,Sam Ricketts,1,0
34,Bolton Wanderers,Tottenham Hotspur,Bolton Wanderers,Tim Ream,1,0
34,Bolton Wanderers,Tottenham Hotspur,Tottenham Hotspur,Aaron Lennon,1,0
34,Bolton Wanderers,Tottenham Hotspur,Tottenham Hotspur,Brad Friedel,1,0
34,Bolton Wanderers,Tottenham Hotspur,Tottenham Hotspur,Danny Rose,1,0
34,Bolton Wanderers,Tottenham Hotspur,Tottenham Hotspur,Emmanuel Adebayor,1,0
34,Bolton Wanderers,Tottenham Hotspur,Tottenham Hotspur,Gareth Bale,1,0
34,Bolton Wanderers,Tottenham Hotspur,Tottenham Hotspur,Kyle Walker,1,0
34,Bolton Wanderers,Tottenham Hotspur,Tottenham Hotspur,Luka Modrić,1,0
34,Bolton Wanderers,Tottenham Hotspur,Tottenham Hotspur,Rafael van der Vaart,1,0
34,Bolton Wanderers,Tottenham Hotspur,Tottenham Hotspur,Sandro,1,0
34,Bolton Wanderers,Tottenham Hotspur,Tottenham Hotspur,William Gallas,1,1
34,Bolton Wanderers,Tottenham Hotspur,Tottenham Hotspur,Younes Kaboul,1,0
